,LABEL,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
5008,0.0,240000.0,2.0,1.0,2.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5757.0,2904.0,24671.0,2249.0,4505.0,11859.0,3242.0,24685.0,3535.0,4505.0,11859.0,12000.0
5009,0.0,150000.0,2.0,1.0,2.0,27.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5200.0,1689.0,-17.0,3996.0,2278.0,1132.0,1689.0,0.0,4013.0,2278.0,1132.0,4721.0
5010,0.0,340000.0,2.0,1.0,2.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,732.0,1604.0,-1294.0,12797.0,890.0,2313.0,1618.0,27.0,20072.0,903.0,2313.0,156590.0
5011,0.0,130000.0,2.0,3.0,2.0,28.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,14051.0,0.0,1358.0,1039.0,164.0,14051.0,0.0,1358.0,1039.0,164.0,167.0
5012,0.0,180000.0,2.0,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,114556.0,116155.0,120264.0,124203.0,125702.0,128734.0,5000.0,6000.0,6000.0,5000.0,5000.0,10000.0
5013,0.0,390000.0,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,375023.0,376767.0,359292.0,348513.0,272077.0,225079.0,13313.0,13705.0,15454.0,144206.0,9000.0,10000.0
5014,1.0,50000.0,2.0,2.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,41126.0,42244.0,43264.0,43751.0,44731.0,45770.0,2100.0,2000.0,1500.0,2000.0,1900.0,1900.0
5015,0.0,50000.0,1.0,3.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,46860.0,48581.0,48968.0,18949.0,19181.0,20245.0,2500.0,1700.0,1600.0,811.0,2000.0,0.0
5016,0.0,400000.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,74465.0,68544.0,60763.0,53184.0,45776.0,38432.0,3600.0,2200.0,1700.0,1500.0,1315.0,800.0
5017,0.0,500000.0,2.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,215508.0,214460.0,220047.0,217920.0,159393.0,149626.0,10004.0,10025.0,10294.0,6046.0,5076.0,5000.0
5018,0.0,290000.0,1.0,2.0,2.0,30.0,-1.0,-1.0,3.0,2.0,-1.0,-1.0,792.0,264.0,264.0,264.0,260.0,4738.0,264.0,0.0,0.0,260.0,4746.0,53902.0
5019,0.0,30000.0,2.0,3.0,1.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,27395.0,25947.0,30473.0,27940.0,28397.0,29009.0,2000.0,5303.0,0.0,1200.0,1200.0,1200.0
5020,0.0,210000.0,1.0,1.0,2.0,40.0,1.0,2.0,0.0,0.0,0.0,0.0,65568.0,67501.0,52620.0,7379.0,9083.0,10766.0,3700.0,2700.0,1300.0,2000.0,2000.0,16000.0
5021,0.0,300000.0,2.0,1.0,2.0,27.0,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,876.0,0.0,0.0,874.0,876.0,876.0,0.0,0.0,0.0
5022,0.0,110000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,53152.0,45002.0,42051.0,30803.0,28377.0,29053.0,1725.0,1774.0,1526.0,1100.0,1200.0,1081.0
5023,0.0,70000.0,2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,61217.0,62601.0,63990.0,64355.0,56195.0,43803.0,3000.0,3000.0,3000.0,1900.0,1600.0,2600.0
5024,0.0,280000.0,2.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,9551.0,12848.0,15345.0,19211.0,22817.0,37323.0,5000.0,5000.0,5000.0,5000.0,16000.0,0.0
5025,0.0,60000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,23518.0,25542.0,27649.0,29718.0,30171.0,30678.0,2700.0,2800.0,2800.0,1200.0,1100.0,1200.0
5026,0.0,30000.0,2.0,1.0,2.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,23575.0,24584.0,25885.0,26851.0,26808.0,27599.0,1400.0,1700.0,1900.0,557.0,1000.0,2000.0
5027,0.0,150000.0,2.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,43544.0,47751.0,49096.0,49848.0,52007.0,54161.0,5000.0,5000.0,3000.0,3000.0,3000.0,3500.0
5028,0.0,50000.0,2.0,2.0,1.0,22.0,1.0,1.0,2.0,2.0,2.0,2.0,44531.0,50863.0,49555.0,34644.0,28867.0,28983.0,7178.0,0.0,1656.0,944.0,967.0,1112.0
5029,0.0,160000.0,2.0,2.0,1.0,49.0,-1.0,-1.0,2.0,0.0,0.0,2.0,16982.0,21353.0,20723.0,21873.0,25999.0,26377.0,4980.0,0.0,1500.0,4520.0,939.0,0.0
5030,0.0,180000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,49550.0,43015.0,50238.0,49461.0,43877.0,32411.0,3006.0,10017.0,2018.0,1022.0,2322.0,23023.0
5031,0.0,130000.0,1.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,132242.0,117873.0,120889.0,118293.0,121312.0,121162.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
5032,0.0,200000.0,2.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,74566.0,73700.0,73624.0,73928.0,72060.0,72393.0,3213.0,3304.0,3815.0,3004.0,3006.0,4012.0
5033,0.0,130000.0,2.0,1.0,2.0,27.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,734.0,0.0,390.0,988.0,0.0,734.0,0.0,390.0,988.0,1990.0
5034,1.0,20000.0,1.0,2.0,2.0,35.0,1.0,2.0,2.0,2.0,2.0,2.0,15668.0,15119.0,17976.0,19088.0,18500.0,20712.0,0.0,3108.0,1700.0,0.0,3500.0,0.0
5035,0.0,50000.0,2.0,2.0,2.0,22.0,2.0,2.0,2.0,2.0,0.0,0.0,50583.0,50974.0,51688.0,50024.0,29381.0,28957.0,2300.0,3000.0,0.0,800.0,808.0,1200.0
5036,0.0,120000.0,2.0,1.0,2.0,34.0,-1.0,-1.0,-2.0,-1.0,2.0,0.0,17067.0,0.0,0.0,7304.0,7154.0,9055.0,0.0,0.0,7304.0,0.0,5000.0,1857.0
5037,0.0,200000.0,2.0,1.0,1.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3824.0,6115.0,11950.0,7311.0,18517.0,6787.0,6115.0,11950.0,7311.0,18567.0,6787.0,6653.0
5038,0.0,230000.0,2.0,3.0,2.0,30.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,2380.0,0.0,0.0,0.0,0.0,31868.0,0.0,0.0,0.0,0.0,31868.0,13216.0
5039,0.0,10000.0,1.0,3.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,3483.0,6862.0,8727.0,8148.0,8640.0,2000.0,4946.0,2000.0,1000.0,1000.0,1000.0
5040,0.0,320000.0,2.0,2.0,2.0,34.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1800.0,0.0,312.0,311.0,311.0,8571.0,0.0,312.0,311.0,311.0,8571.0,4204.0
5041,0.0,50000.0,2.0,3.0,1.0,22.0,1.0,4.0,3.0,2.0,0.0,0.0,20065.0,21044.0,20433.0,19799.0,19262.0,19124.0,1600.0,0.0,0.0,900.0,700.0,700.0
5042,0.0,90000.0,2.0,1.0,2.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0,92725.0,94908.0,89711.0,91165.0,72263.0,72569.0,8500.0,0.0,4086.0,2600.0,3000.0,3000.0
5043,0.0,50000.0,2.0,1.0,2.0,29.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,2463.0,0.0,0.0,536.0,326.0,652.0,0.0,0.0,536.0,326.0,652.0,0.0
5044,0.0,20000.0,1.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.0,7670.0,8690.0,9699.0,10138.0,10400.0,1132.0,1152.0,1161.0,600.0,600.0,0.0
5045,0.0,260000.0,2.0,1.0,2.0,26.0,-1.0,-1.0,2.0,0.0,0.0,2.0,1608.0,19948.0,20330.0,21369.0,22728.0,21983.0,29447.0,1000.0,1700.0,2000.0,0.0,1500.0
5046,1.0,230000.0,2.0,1.0,2.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3251.0,4342.0,2557.0,4440.0,4832.0,6059.0,4347.0,2557.0,4443.0,4832.0,6314.0,7897.0
5047,0.0,230000.0,2.0,2.0,1.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,113218.0,114665.0,115898.0,112930.0,115743.0,118933.0,4800.0,4600.0,4300.0,4700.0,5124.0,4110.0
5048,1.0,60000.0,2.0,3.0,1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0
5049,0.0,50000.0,2.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,-1.0,32789.0,7006.0,8880.0,15088.0,-574.0,27529.0,1500.0,2000.0,6700.0,5000.0,28103.0,1032.0
5050,0.0,20000.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,16932.0,17938.0,18798.0,19347.0,8007.0,4890.0,1596.0,1456.0,1005.0,160.0,98.0,0.0
5051,0.0,130000.0,2.0,1.0,2.0,26.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1016.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,402.0,0.0,2054.0
5052,0.0,190000.0,2.0,1.0,1.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,191869.0,193660.0,174848.0,124776.0,92684.0,100151.0,7305.0,6099.0,4793.0,3684.0,12251.0,1265.0
5053,0.0,500000.0,1.0,1.0,1.0,46.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1656.0,1400.0,0.0,0.0,0.0,1656.0,1400.0,0.0,0.0,0.0
5054,0.0,50000.0,1.0,3.0,2.0,43.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,4166.0,4166.0,4216.0,4166.0,4166.0,4166.0,4166.0,4216.0,4116.0,4166.0,4166.0,4166.0
5055,0.0,240000.0,2.0,2.0,1.0,47.0,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,27884.0,23222.0,0.0,0.0,13143.0,27383.0,23610.0,0.0,0.0,13143.0,27383.0,21718.0
5056,0.0,80000.0,2.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,80919.0,77264.0,79332.0,80969.0,79144.0,79023.0,3000.0,3700.0,4000.0,3000.0,3300.0,3050.0
5057,0.0,240000.0,2.0,2.0,2.0,30.0,0.0,-1.0,0.0,0.0,0.0,0.0,35380.0,64013.0,51380.0,25438.0,19376.0,12889.0,64013.0,1651.0,1705.0,564.0,2093.0,144734.0
5058,1.0,200000.0,2.0,1.0,2.0,29.0,1.0,-2.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,35063.0,0.0,0.0,5799.0,0.0,35063.0,16720.0,0.0,5799.0,0.0
5059,1.0,50000.0,2.0,3.0,1.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,11275.0,37651.0,38498.0,40644.0,39731.0,35657.0,27234.0,1754.0,2900.0,0.0,1265.0,832.0
5060,1.0,110000.0,2.0,2.0,2.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1687.0,400.0,300.0,922.0,3509.0,1979.0,400.0,300.0,922.0,3509.0,0.0,5192.0
5061,0.0,340000.0,2.0,1.0,2.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4617.0,13054.0,15449.0,9610.0,4173.0,12929.0,13054.0,15449.0,9610.0,4373.0,12929.0,8000.0
5062,1.0,110000.0,1.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,110721.0,111242.0,105199.0,104587.0,49001.0,45093.0,3938.0,5720.0,3078.0,2000.0,2000.0,2000.0
5063,1.0,390000.0,2.0,1.0,2.0,41.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,0.0,0.0,0.0,0.0,0.0,13.0
5064,0.0,220000.0,2.0,3.0,1.0,33.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1037.0,1062.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0
5065,0.0,320000.0,2.0,1.0,2.0,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1259.0,5152.0,4257.0,-3.0,-3.0,670.0,5177.0,4278.0,0.0,0.0,673.0,11288.0
5066,0.0,160000.0,2.0,3.0,1.0,35.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,335.0,0.0,312.0,7736.0,7278.0,7278.0,0.0,312.0,7736.0,0.0,0.0,1470.0
5067,0.0,360000.0,1.0,1.0,1.0,41.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2988.0,0.0,668.0,0.0,686.0,7149.0,0.0,668.0,0.0,686.0,7149.0,150.0
5068,0.0,20000.0,2.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17377.0,18439.0,19117.0,11983.0,11626.0,1970.0,1360.0,1286.0,1000.0,987.0,39.0,0.0
5069,0.0,290000.0,2.0,1.0,2.0,27.0,1.0,2.0,0.0,0.0,0.0,2.0,236258.0,232523.0,243753.0,253145.0,267412.0,273095.0,1500.0,16500.0,15000.0,20000.0,10000.0,9701.0
5070,0.0,50000.0,2.0,3.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,50562.0,50906.0,48888.0,47037.0,12187.0,9962.0,2000.0,2009.0,1180.0,1000.0,1000.0,348.0
5071,1.0,50000.0,2.0,1.0,2.0,27.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,4040.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,0.0,280000.0,2.0,1.0,2.0,28.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,5432.0,2146.0,1688.0,1226.0,6394.0,1626.0,0.0,1688.0,1226.0,7000.0,0.0,3146.0
5073,0.0,30000.0,2.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22271.0,23273.0,23268.0,23100.0,23286.0,24804.0,1379.0,1454.0,1276.0,1286.0,1804.0,2000.0
5074,0.0,500000.0,2.0,1.0,1.0,33.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,10486.0,32539.0,10644.0,7780.0,19099.0,4281.0,32648.0,11000.0,7823.0,19215.0,4281.0,8190.0
5075,0.0,250000.0,2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,98925.0,103213.0,87836.0,90577.0,65268.0,63019.0,9000.0,7000.0,9000.0,8000.0,8000.0,8000.0
5076,0.0,60000.0,2.0,1.0,2.0,27.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,3187.0,2816.0,3579.0,3400.0,4417.0,3366.0,0.0,1000.0,0.0,1017.0,0.0
5077,0.0,260000.0,1.0,1.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,-2.0,251267.0,254332.0,257628.0,161545.0,0.0,0.0,12021.0,11710.0,7503.0,0.0,0.0,0.0
5078,0.0,80000.0,2.0,1.0,2.0,25.0,-1.0,-1.0,2.0,-1.0,-1.0,-2.0,746.0,4824.0,690.0,6097.0,0.0,0.0,4830.0,0.0,6097.0,0.0,0.0,2169.0
5079,1.0,20000.0,2.0,2.0,1.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,19891.0,15895.0,17140.0,18457.0,21381.0,18914.0,0.0,1500.0,1600.0,1646.0,678.0,1000.0
5080,1.0,420000.0,1.0,1.0,1.0,46.0,2.0,2.0,2.0,0.0,0.0,0.0,426429.0,436968.0,428712.0,425345.0,354852.0,353113.0,19000.0,0.0,16100.0,13000.0,14064.0,111170.0
5081,0.0,210000.0,2.0,2.0,1.0,32.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5082,0.0,150000.0,2.0,1.0,2.0,36.0,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,990.0,0.0,234.0,0.0,0.0,990.0,0.0,234.0,0.0,0.0,0.0
5083,0.0,30000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,22756.0,27348.0,28285.0,14729.0,12935.0,13333.0,5000.0,2000.0,2000.0,500.0,500.0,0.0
5084,1.0,70000.0,2.0,2.0,2.0,25.0,0.0,0.0,2.0,2.0,2.0,4.0,33390.0,34832.0,35472.0,38369.0,42729.0,41496.0,2000.0,1500.0,3500.0,5300.0,0.0,0.0
5085,0.0,420000.0,2.0,2.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,14823.0,16367.0,17709.0,18801.0,20328.0,25065.0,1800.0,1608.0,1700.0,2500.0,5065.0,1500.0
5086,0.0,400000.0,2.0,1.0,1.0,33.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,10858.0,15892.0,18182.0,12205.0,941.0,6346.0,16000.0,2600.0,24.0,1000.0,7053.0,5000.0
5087,0.0,130000.0,1.0,2.0,1.0,35.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,129902.0,134400.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0
5088,0.0,500000.0,2.0,1.0,1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21794.0,12574.0,12608.0,-134.0,22466.0,1969.0,12610.0,12694.0,0.0,22600.0,16837.0,0.0
5089,1.0,20000.0,2.0,2.0,2.0,22.0,0.0,0.0,2.0,2.0,2.0,2.0,4400.0,4883.0,2829.0,3920.0,1997.0,1317.0,4500.0,0.0,1700.0,0.0,100.0,0.0
5090,0.0,370000.0,2.0,2.0,1.0,45.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,137250.0,141167.0,103000.0,41200.0,1109.0,99723.0,5927.0,5000.0,41200.0,1109.0,99723.0,5000.0
5091,0.0,220000.0,1.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,-2.0,-2.0,38386.0,40726.0,38597.0,0.0,0.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0
5092,0.0,290000.0,1.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,277227.0,279189.0,265077.0,241284.0,102450.0,104544.0,10681.0,15089.0,8801.0,7450.0,4544.0,4028.0
5093,0.0,160000.0,2.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,-2.0,-2.0,2454.0,3488.0,4443.0,0.0,0.0,0.0,1083.0,1038.0,0.0,0.0,0.0,97502.0
5094,0.0,70000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,37325.0,38402.0,39476.0,40818.0,41833.0,45165.0,2000.0,2000.0,2000.0,2000.0,4000.0,0.0
5095,0.0,160000.0,2.0,2.0,2.0,27.0,1.0,2.0,0.0,0.0,0.0,0.0,156506.0,157177.0,157804.0,157478.0,156098.0,156659.0,7000.0,6000.0,7217.0,6000.0,6000.0,6000.0
5096,0.0,320000.0,1.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,345408.0,340055.0,332945.0,327229.0,320032.0,290003.0,15004.0,13004.0,13004.0,11120.0,11004.0,11010.0
5097,0.0,230000.0,2.0,3.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,67615.0,19870.0,19649.0,17969.0,10888.0,8657.0,1323.0,1500.0,1000.0,2000.0,1023.0,2004.0
5098,0.0,230000.0,2.0,1.0,2.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432.0,1094.0,665.0,582.0,472.0,746.0,1094.0,665.0,582.0,472.0,746.0,633.0
5099,1.0,20000.0,1.0,3.0,2.0,23.0,2.0,0.0,0.0,0.0,0.0,-2.0,18337.0,19317.0,19645.0,19935.0,0.0,0.0,1602.0,1710.0,1000.0,0.0,0.0,0.0
5100,0.0,30000.0,1.0,2.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,26774.0,28014.0,29248.0,29254.0,19837.0,14793.0,2000.0,1694.0,1200.0,8697.0,2000.0,1000.0
5101,0.0,200000.0,2.0,2.0,2.0,29.0,-1.0,0.0,0.0,0.0,0.0,0.0,3334.0,4772.0,7675.0,10519.0,6980.0,8702.0,1500.0,3000.0,3000.0,1000.0,2000.0,2000.0
5102,0.0,320000.0,2.0,2.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,319711.0,33589.0,34608.0,38544.0,44486.0,52319.0,3000.0,3000.0,6000.0,8000.0,10000.0,1900.0
5103,0.0,400000.0,2.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,46782.0,48075.0,48815.0,49831.0,50821.0,51884.0,2036.0,1776.0,1792.0,1782.0,1844.0,1856.0
5104,0.0,150000.0,2.0,1.0,2.0,28.0,1.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,382.0,0.0,0.0,0.0,904.0,382.0,0.0,0.0,0.0,904.0,0.0
5105,0.0,470000.0,2.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,178262.0,177644.0,171997.0,165014.0,158839.0,148035.0,6100.0,6000.0,7100.0,5100.0,5200.0,4900.0
5106,0.0,470000.0,2.0,1.0,1.0,61.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,228.0,5215.0,3161.0,762.0,3637.0,16847.0,5241.0,3176.0,766.0,3673.0,16906.0,1437.0
5107,1.0,230000.0,2.0,2.0,2.0,28.0,2.0,0.0,0.0,2.0,2.0,2.0,183197.0,185399.0,198941.0,201358.0,204067.0,200720.0,6724.0,18150.0,7200.0,7500.0,0.0,15079.0
5108,0.0,200000.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,194747.0,197031.0,196787.0,194632.0,198839.0,196550.0,9000.0,7100.0,7100.0,7400.0,7200.0,7300.0
5109,0.0,20000.0,2.0,2.0,2.0,23.0,1.0,-1.0,2.0,0.0,0.0,0.0,16674.0,19162.0,18534.0,18304.0,18473.0,0.0,22362.0,0.0,8200.0,369.0,0.0,0.0
5110,0.0,210000.0,1.0,1.0,2.0,32.0,1.0,2.0,0.0,0.0,0.0,0.0,161444.0,160177.0,151914.0,148432.0,150935.0,154284.0,6000.0,8000.0,6200.0,6000.0,5700.0,5700.0
5111,1.0,30000.0,2.0,2.0,2.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,12376.0,13475.0,12973.0,15144.0,14603.0,15767.0,1600.0,0.0,2700.0,0.0,1400.0,0.0
5112,0.0,390000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,249265.0,253883.0,250654.0,253336.0,256281.0,257151.0,8903.0,9300.0,9402.0,10343.0,7000.0,6600.0
5113,1.0,70000.0,2.0,2.0,2.0,27.0,2.0,2.0,2.0,0.0,0.0,0.0,34263.0,37375.0,36498.0,37516.0,38587.0,43924.0,4000.0,0.0,1929.0,2000.0,6000.0,3700.0
5114,0.0,80000.0,2.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,-1.0,-1.0,22771.0,17047.0,11885.0,8254.0,5144.0,15365.0,1239.0,1435.0,1350.0,5144.0,15365.0,2250.0
5115,0.0,280000.0,1.0,1.0,1.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22398.0,30002.0,1715.0,4408.0,2517.0,29987.0,30422.0,1721.0,4428.0,2528.0,30135.0,8302.0
5116,0.0,100000.0,2.0,3.0,1.0,29.0,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,338.0,9448.0,1183.0,0.0,0.0,4838.0,9448.0,4183.0,1485.0
5117,0.0,240000.0,2.0,3.0,1.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7075.0,15732.0,9285.0,1617.0,188.0,98.0,17003.0,9343.0,1617.0,188.0,98.0,0.0
5118,0.0,50000.0,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,39787.0,28570.0,7545.0,8560.0,8730.0,8791.0,1600.0,1300.0,1300.0,460.0,350.0,480.0
5119,0.0,360000.0,2.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,16557.0,18369.0,20067.0,48307.0,12918.0,12375.0,3000.0,2000.0,29079.0,1066.0,1000.0,1000.0
5120,0.0,350000.0,1.0,3.0,1.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2161.0,7230.0,3301.0,4301.0,15.0,684.0,7426.0,3306.0,4301.0,15.0,684.0,2713.0
5121,0.0,160000.0,2.0,2.0,2.0,37.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,7596.0,898.0,850.0,1729.0,5696.0,0.0,920.0,852.0,1759.0,5707.0,0.0,0.0
5122,0.0,80000.0,2.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,-2.0,54600.0,56379.0,55875.0,7552.0,0.0,0.0,3300.0,2640.0,1056.0,0.0,0.0,0.0
5123,0.0,50000.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12571.0,13656.0,15407.0,17127.0,17569.0,18162.0,1600.0,2280.0,2000.0,1000.0,1000.0,2000.0
5124,0.0,80000.0,1.0,2.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,72185.0,76854.0,72408.0,72832.0,46473.0,50329.0,12660.0,4573.0,3500.0,2000.0,5000.0,2000.0
5125,0.0,110000.0,2.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,96950.0,93571.0,86595.0,81077.0,77747.0,78913.0,3255.0,3056.0,2802.0,2813.0,4000.0,3500.0
5126,0.0,430000.0,2.0,1.0,1.0,38.0,1.0,-1.0,-1.0,-2.0,-2.0,-1.0,-469.0,215.0,-101.0,-1217.0,-2333.0,2351.0,1000.0,0.0,0.0,0.0,5000.0,12000.0
5127,1.0,120000.0,2.0,3.0,1.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,119511.0,116086.0,117580.0,120041.0,80578.0,82280.0,3.0,4351.0,5000.0,3000.0,3000.0,3200.0
5128,0.0,130000.0,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,101281.0,129217.0,128302.0,125300.0,4125.0,4210.0,31200.0,4268.0,89527.0,107.0,500.0,1000.0
5129,0.0,300000.0,2.0,3.0,1.0,39.0,2.0,0.0,0.0,2.0,2.0,2.0,36656.0,37672.0,40743.0,41226.0,40263.0,42788.0,1929.0,4000.0,1446.0,0.0,3179.0,0.0
5130,0.0,500000.0,2.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,30376.0,32715.0,60927.0,76088.0,110294.0,108964.0,15000.0,30007.0,30000.0,50000.0,5000.0,5000.0
5131,0.0,10000.0,2.0,2.0,2.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,7568.0,8580.0,8944.0,8985.0,9301.0,9365.0,1300.0,1300.0,1300.0,602.0,350.0,500.0
